contest_id,slate_date,entry_id,rank,paged_rank,user_id,score,lineup,num_brawlers,ingested_at
572,2025-05-16,21484688,1,1,9vYdaqjJ,45.75,"[{""id"": 650, ""order"": 0, ""score"": 10.753448899087706, ""sport"": ""wnba"", ""value"": ""5.376724449543853"", ""avatar"": ""5fe804c3f20a4216fa4bfdd0a5234d76"", ""gameId"": null, ""jersey"": 24, ""teamId"": 5, ""isExact"": false, ""lastName"": ""Collier"", ""playerId"": 650, ""realRank"": 3, ""firstName"": ""Napheesa"", ""multiplier"": 2, ""displayName"": ""N. Collier"", ""injuryStatus"": ""Out"", ""primaryDisplay"": null, ""backgroundColor"": ""#0C234044"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408007846, ""multiplierDisplay"": ""2x""}, {""id"": 596, ""order"": 1, ""score"": 13.648684661151945, ""sport"": ""wnba"", ""value"": ""7.582602589528858"", ""avatar"": ""6f3f5615a8937dd82dec73de108a50e6"", ""gameId"": null, ""jersey"": 10, ""teamId"": 9, ""isExact"": false, ""lastName"": ""Plum"", ""playerId"": 596, ""realRank"": 1, ""firstName"": ""Kelsey"", ""multiplier"": 1.8, ""displayName"": ""K. Plum"", ""injuryStatus"": ""Out"", ""primaryDisplay"": null, ""backgroundColor"": ""#702F8A44"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408522078, ""multiplierDisplay"": ""1.8x""}, {""id"": 605, ""order"": 2, ""score"": 9.374419330517602, ""sport"": ""wnba"", ""value"": ""5.859012081573502"", ""avatar"": ""7bf8bd8fce0a53ec4fa227808be7f6d1"", ""gameId"": null, ""jersey"": 15, ""teamId"": 2, ""isExact"": false, ""lastName"": ""Gray"", ""playerId"": 605, ""realRank"": 2, ""firstName"": ""Allisha"", ""multiplier"": 1.6, ""displayName"": ""A. Gray"", ""injuryStatus"": ""Active"", ""primaryDisplay"": null, ""backgroundColor"": ""#C8102E44"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408006483, ""multiplierDisplay"": ""1.6x""}, {""id"": 679, ""order"": 3, ""score"": 5.70541000943804, ""sport"": ""wnba"", ""value"": ""4.075292863884314"", ""avatar"": ""2f1fe82890082e8321103ec3b42989ba"", ""gameId"": null, ""jersey"": 20, ""teamId"": 16, ""isExact"": false, ""lastName"": ""Sykes"", ""playerId"": 679, ""realRank"": 6, ""firstName"": ""Brittney"", ""multiplier"": 1.4, ""displayName"": ""B. Sykes"", ""injuryStatus"": ""Active"", ""primaryDisplay"": null, ""backgroundColor"": ""#612C5144"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408006477, ""multiplierDisplay"": ""1.4x""}, {""id"": 654, ""order"": 4, ""score"": 6.265801518594814, ""sport"": ""wnba"", ""value"": ""5.221501265495679"", ""avatar"": ""4df26e989e6e7d5a1c5542a6e973f667"", ""gameId"": null, ""jersey"": 10, ""teamId"": 5, ""isExact"": false, ""lastName"": ""Williams"", ""playerId"": 654, ""realRank"": 4, ""firstName"": ""Courtney"", ""multiplier"": 1.2, ""displayName"": ""C. Williams"", ""injuryStatus"": ""Active"", ""primaryDisplay"": null, ""backgroundColor"": ""#0C234044"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408007851, ""multiplierDisplay"": ""1.2x""}]",12450,2026-06-05 05:19:18.720731+00:00
572,2025-05-16,21509099,2,2,kvMB67D3,45.17,"[{""id"": 650, ""order"": 0, ""score"": 10.753448899087706, ""sport"": ""wnba"", ""value"": ""5.376724449543853"", ""avatar"": ""5fe804c3f20a4216fa4bfdd0a5234d76"", ""gameId"": null, ""jersey"": 24, ""teamId"": 5, ""isExact"": false, ""lastName"": ""Collier"", ""playerId"": 650, ""realRank"": 3, ""firstName"": ""Napheesa"", ""multiplier"": 2, ""displayName"": ""N. Collier"", ""injuryStatus"": ""Out"", ""primaryDisplay"": null, ""backgroundColor"": ""#0C234044"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408007846, ""multiplierDisplay"": ""2x""}, {""id"": 605, ""order"": 1, ""score"": 10.546221746832304, ""sport"": ""wnba"", ""value"": ""5.859012081573502"", ""avatar"": ""7bf8bd8fce0a53ec4fa227808be7f6d1"", ""gameId"": null, ""jersey"": 15, ""teamId"": 2, ""isExact"": false, ""lastName"": ""Gray"", ""playerId"": 605, ""realRank"": 2, ""firstName"": ""Allisha"", ""multiplier"": 1.8, ""displayName"": ""A. Gray"", ""injuryStatus"": ""Active"", ""primaryDisplay"": null, ""backgroundColor"": ""#C8102E44"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408006483, ""multiplierDisplay"": ""1.8x""}, {""id"": 596, ""order"": 2, ""score"": 12.132164143246174, ""sport"": ""wnba"", ""value"": ""7.582602589528858"", ""avatar"": ""6f3f5615a8937dd82dec73de108a50e6"", ""gameId"": null, ""jersey"": 10, ""teamId"": 9, ""isExact"": false, ""lastName"": ""Plum"", ""playerId"": 596, ""realRank"": 1, ""firstName"": ""Kelsey"", ""multiplier"": 1.6, ""displayName"": ""K. Plum"", ""injuryStatus"": ""Out"", ""primaryDisplay"": null, ""backgroundColor"": ""#702F8A44"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408522078, ""multiplierDisplay"": ""1.6x""}, {""id"": 654, ""order"": 3, ""score"": 7.31010177169395, ""sport"": ""wnba"", ""value"": ""5.221501265495679"", ""avatar"": ""4df26e989e6e7d5a1c5542a6e973f667"", ""gameId"": null, ""jersey"": 10, ""teamId"": 5, ""isExact"": false, ""lastName"": ""Williams"", ""playerId"": 654, ""realRank"": 4, ""firstName"": ""Courtney"", ""multiplier"": 1.4, ""displayName"": ""C. Williams"", ""injuryStatus"": ""Active"", ""primaryDisplay"": null, ""backgroundColor"": ""#0C234044"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408007851, ""multiplierDisplay"": ""1.4x""}, {""id"": 754, ""order"": 4, ""score"": 4.428885306521928, ""sport"": ""wnba"", ""value"": ""3.69073775543494"", ""avatar"": ""fb4a3c006ae0a8542c2dd28a5317e69d"", ""gameId"": null, ""jersey"": 42, ""teamId"": 2, ""isExact"": false, ""lastName"": ""Jones"", ""playerId"": 754, ""realRank"": 7, ""firstName"": ""Brionna"", ""multiplier"": 1.2, ""displayName"": ""B. Jones"", ""injuryStatus"": ""Out"", ""primaryDisplay"": null, ""backgroundColor"": ""#C8102E44"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408006486, ""multiplierDisplay"": ""1.2x""}]",12450,2026-06-05 05:19:18.720731+00:00
572,2025-05-16,21555301,3,3,KnA8gwE3,44.77,"[{""id"": 650, ""order"": 0, ""score"": 10.753448899087706, ""sport"": ""wnba"", ""value"": ""5.376724449543853"", ""avatar"": ""5fe804c3f20a4216fa4bfdd0a5234d76"", ""gameId"": null, ""jersey"": 24, ""teamId"": 5, ""isExact"": false, ""lastName"": ""Collier"", ""playerId"": 650, ""realRank"": 3, ""firstName"": ""Napheesa"", ""multiplier"": 2, ""displayName"": ""N. Collier"", ""injuryStatus"": ""Out"", ""primaryDisplay"": null, ""backgroundColor"": ""#0C234044"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408007846, ""multiplierDisplay"": ""2x""}, {""id"": 596, ""order"": 1, ""score"": 13.648684661151945, ""sport"": ""wnba"", ""value"": ""7.582602589528858"", ""avatar"": ""6f3f5615a8937dd82dec73de108a50e6"", ""gameId"": null, ""jersey"": 10, ""teamId"": 9, ""isExact"": false, ""lastName"": ""Plum"", ""playerId"": 596, ""realRank"": 1, ""firstName"": ""Kelsey"", ""multiplier"": 1.8, ""displayName"": ""K. Plum"", ""injuryStatus"": ""Out"", ""primaryDisplay"": null, ""backgroundColor"": ""#702F8A44"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408522078, ""multiplierDisplay"": ""1.8x""}, {""id"": 605, ""order"": 2, ""score"": 9.374419330517602, ""sport"": ""wnba"", ""value"": ""5.859012081573502"", ""avatar"": ""7bf8bd8fce0a53ec4fa227808be7f6d1"", ""gameId"": null, ""jersey"": 15, ""teamId"": 2, ""isExact"": false, ""lastName"": ""Gray"", ""playerId"": 605, ""realRank"": 2, ""firstName"": ""Allisha"", ""multiplier"": 1.6, ""displayName"": ""A. Gray"", ""injuryStatus"": ""Active"", ""primaryDisplay"": null, ""backgroundColor"": ""#C8102E44"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408006483, ""multiplierDisplay"": ""1.6x""}, {""id"": 654, ""order"": 3, ""score"": 7.31010177169395, ""sport"": ""wnba"", ""value"": ""5.221501265495679"", ""avatar"": ""4df26e989e6e7d5a1c5542a6e973f667"", ""gameId"": null, ""jersey"": 10, ""teamId"": 5, ""isExact"": false, ""lastName"": ""Williams"", ""playerId"": 654, ""realRank"": 4, ""firstName"": ""Courtney"", ""multiplier"": 1.4, ""displayName"": ""C. Williams"", ""injuryStatus"": ""Active"", ""primaryDisplay"": null, ""backgroundColor"": ""#0C234044"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408007851, ""multiplierDisplay"": ""1.4x""}, {""id"": 664, ""order"": 4, ""score"": 3.6790476801191927, ""sport"": ""wnba"", ""value"": ""3.065873066765994"", ""avatar"": ""415bb32249335ed2eaf24826a5a327ec"", ""gameId"": null, ""jersey"": 42, ""teamId"": 11, ""isExact"": false, ""lastName"": ""Griner"", ""playerId"": 664, ""realRank"": 10, ""firstName"": ""Brittney"", ""multiplier"": 1.2, ""displayName"": ""B. Griner"", ""injuryStatus"": ""Out"", ""primaryDisplay"": null, ""backgroundColor"": ""#A6192E44"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408006485, ""multiplierDisplay"": ""1.2x""}]",12450,2026-06-05 05:19:18.720731+00:00
572,2025-05-16,21506392,4,4,qvRgWB83,44.7,"[{""id"": 650, ""order"": 0, ""score"": 10.753448899087706, ""sport"": ""wnba"", ""value"": ""5.376724449543853"", ""avatar"": ""5fe804c3f20a4216fa4bfdd0a5234d76"", ""gameId"": null, ""jersey"": 24, ""teamId"": 5, ""isExact"": false, ""lastName"": ""Collier"", ""playerId"": 650, ""realRank"": 3, ""firstName"": ""Napheesa"", ""multiplier"": 2, ""displayName"": ""N. Collier"", ""injuryStatus"": ""Out"", ""primaryDisplay"": null, ""backgroundColor"": ""#0C234044"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408007846, ""multiplierDisplay"": ""2x""}, {""id"": 605, ""order"": 1, ""score"": 10.546221746832304, ""sport"": ""wnba"", ""value"": ""5.859012081573502"", ""avatar"": ""7bf8bd8fce0a53ec4fa227808be7f6d1"", ""gameId"": null, ""jersey"": 15, ""teamId"": 2, ""isExact"": false, ""lastName"": ""Gray"", ""playerId"": 605, ""realRank"": 2, ""firstName"": ""Allisha"", ""multiplier"": 1.8, ""displayName"": ""A. Gray"", ""injuryStatus"": ""Active"", ""primaryDisplay"": null, ""backgroundColor"": ""#C8102E44"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408006483, ""multiplierDisplay"": ""1.8x""}, {""id"": 654, ""order"": 2, ""score"": 8.354402024793087, ""sport"": ""wnba"", ""value"": ""5.221501265495679"", ""avatar"": ""4df26e989e6e7d5a1c5542a6e973f667"", ""gameId"": null, ""jersey"": 10, ""teamId"": 5, ""isExact"": false, ""lastName"": ""Williams"", ""playerId"": 654, ""realRank"": 4, ""firstName"": ""Courtney"", ""multiplier"": 1.6, ""displayName"": ""C. Williams"", ""injuryStatus"": ""Active"", ""primaryDisplay"": null, ""backgroundColor"": ""#0C234044"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408007851, ""multiplierDisplay"": ""1.6x""}, {""id"": 596, ""order"": 3, ""score"": 10.6156436253404, ""sport"": ""wnba"", ""value"": ""7.582602589528858"", ""avatar"": ""6f3f5615a8937dd82dec73de108a50e6"", ""gameId"": null, ""jersey"": 10, ""teamId"": 9, ""isExact"": false, ""lastName"": ""Plum"", ""playerId"": 596, ""realRank"": 1, ""firstName"": ""Kelsey"", ""multiplier"": 1.4, ""displayName"": ""K. Plum"", ""injuryStatus"": ""Out"", ""primaryDisplay"": null, ""backgroundColor"": ""#702F8A44"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408522078, ""multiplierDisplay"": ""1.4x""}, {""id"": 754, ""order"": 4, ""score"": 4.428885306521928, ""sport"": ""wnba"", ""value"": ""3.69073775543494"", ""avatar"": ""fb4a3c006ae0a8542c2dd28a5317e69d"", ""gameId"": null, ""jersey"": 42, ""teamId"": 2, ""isExact"": false, ""lastName"": ""Jones"", ""playerId"": 754, ""realRank"": 7, ""firstName"": ""Brionna"", ""multiplier"": 1.2, ""displayName"": ""B. Jones"", ""injuryStatus"": ""Out"", ""primaryDisplay"": null, ""backgroundColor"": ""#C8102E44"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408006486, ""multiplierDisplay"": ""1.2x""}]",12450,2026-06-05 05:19:18.720731+00:00
572,2025-05-16,21468047,5,5,DJ4Yz9pv,44.51,"[{""id"": 650, ""order"": 0, ""score"": 10.753448899087706, ""sport"": ""wnba"", ""value"": ""5.376724449543853"", ""avatar"": ""5fe804c3f20a4216fa4bfdd0a5234d76"", ""gameId"": null, ""jersey"": 24, ""teamId"": 5, ""isExact"": false, ""lastName"": ""Collier"", ""playerId"": 650, ""realRank"": 3, ""firstName"": ""Napheesa"", ""multiplier"": 2, ""displayName"": ""N. Collier"", ""injuryStatus"": ""Out"", ""primaryDisplay"": null, ""backgroundColor"": ""#0C234044"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408007846, ""multiplierDisplay"": ""2x""}, {""id"": 596, ""order"": 1, ""score"": 13.648684661151945, ""sport"": ""wnba"", ""value"": ""7.582602589528858"", ""avatar"": ""6f3f5615a8937dd82dec73de108a50e6"", ""gameId"": null, ""jersey"": 10, ""teamId"": 9, ""isExact"": false, ""lastName"": ""Plum"", ""playerId"": 596, ""realRank"": 1, ""firstName"": ""Kelsey"", ""multiplier"": 1.8, ""displayName"": ""K. Plum"", ""injuryStatus"": ""Out"", ""primaryDisplay"": null, ""backgroundColor"": ""#702F8A44"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408522078, ""multiplierDisplay"": ""1.8x""}, {""id"": 605, ""order"": 2, ""score"": 9.374419330517602, ""sport"": ""wnba"", ""value"": ""5.859012081573502"", ""avatar"": ""7bf8bd8fce0a53ec4fa227808be7f6d1"", ""gameId"": null, ""jersey"": 15, ""teamId"": 2, ""isExact"": false, ""lastName"": ""Gray"", ""playerId"": 605, ""realRank"": 2, ""firstName"": ""Allisha"", ""multiplier"": 1.6, ""displayName"": ""A. Gray"", ""injuryStatus"": ""Active"", ""primaryDisplay"": null, ""backgroundColor"": ""#C8102E44"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408006483, ""multiplierDisplay"": ""1.6x""}, {""id"": 718, ""order"": 3, ""score"": 4.467948671718588, ""sport"": ""wnba"", ""value"": ""3.19139190837042"", ""avatar"": ""a4e14856d2373af4f3033d52fd11d214"", ""gameId"": null, ""jersey"": 5, ""teamId"": 9, ""isExact"": false, ""lastName"": ""Hamby"", ""playerId"": 718, ""realRank"": 8, ""firstName"": ""Dearica"", ""multiplier"": 1.4, ""displayName"": ""D. Hamby"", ""injuryStatus"": ""Active"", ""primaryDisplay"": null, ""backgroundColor"": ""#702F8A44"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408522076, ""multiplierDisplay"": ""1.4x""}, {""id"": 654, ""order"": 4, ""score"": 6.265801518594814, ""sport"": ""wnba"", ""value"": ""5.221501265495679"", ""avatar"": ""4df26e989e6e7d5a1c5542a6e973f667"", ""gameId"": null, ""jersey"": 10, ""teamId"": 5, ""isExact"": false, ""lastName"": ""Williams"", ""playerId"": 654, ""realRank"": 4, ""firstName"": ""Courtney"", ""multiplier"": 1.2, ""displayName"": ""C. Williams"", ""injuryStatus"": ""Active"", ""primaryDisplay"": null, ""backgroundColor"": ""#0C234044"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408007851, ""multiplierDisplay"": ""1.2x""}]",12450,2026-06-05 05:19:18.720731+00:00
572,2025-05-16,21375464,6,6,43QzqRpn,44.49,"[{""id"": 596, ""order"": 0, ""score"": 15.165205179057716, ""sport"": ""wnba"", ""value"": ""7.582602589528858"", ""avatar"": ""6f3f5615a8937dd82dec73de108a50e6"", ""gameId"": null, ""jersey"": 10, ""teamId"": 9, ""isExact"": false, ""lastName"": ""Plum"", ""playerId"": 596, ""realRank"": 1, ""firstName"": ""Kelsey"", ""multiplier"": 2, ""displayName"": ""K. Plum"", ""injuryStatus"": ""Out"", ""primaryDisplay"": null, ""backgroundColor"": ""#702F8A44"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408522078, ""multiplierDisplay"": ""2x""}, {""id"": 654, ""order"": 1, ""score"": 9.398702277892221, ""sport"": ""wnba"", ""value"": ""5.221501265495679"", ""avatar"": ""4df26e989e6e7d5a1c5542a6e973f667"", ""gameId"": null, ""jersey"": 10, ""teamId"": 5, ""isExact"": false, ""lastName"": ""Williams"", ""playerId"": 654, ""realRank"": 4, ""firstName"": ""Courtney"", ""multiplier"": 1.8, ""displayName"": ""C. Williams"", ""injuryStatus"": ""Active"", ""primaryDisplay"": null, ""backgroundColor"": ""#0C234044"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408007851, ""multiplierDisplay"": ""1.8x""}, {""id"": 650, ""order"": 2, ""score"": 8.602759119270166, ""sport"": ""wnba"", ""value"": ""5.376724449543853"", ""avatar"": ""5fe804c3f20a4216fa4bfdd0a5234d76"", ""gameId"": null, ""jersey"": 24, ""teamId"": 5, ""isExact"": false, ""lastName"": ""Collier"", ""playerId"": 650, ""realRank"": 3, ""firstName"": ""Napheesa"", ""multiplier"": 1.6, ""displayName"": ""N. Collier"", ""injuryStatus"": ""Out"", ""primaryDisplay"": null, ""backgroundColor"": ""#0C234044"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408007846, ""multiplierDisplay"": ""1.6x""}, {""id"": 664, ""order"": 3, ""score"": 4.292222293472391, ""sport"": ""wnba"", ""value"": ""3.065873066765994"", ""avatar"": ""415bb32249335ed2eaf24826a5a327ec"", ""gameId"": null, ""jersey"": 42, ""teamId"": 11, ""isExact"": false, ""lastName"": ""Griner"", ""playerId"": 664, ""realRank"": 10, ""firstName"": ""Brittney"", ""multiplier"": 1.4, ""displayName"": ""B. Griner"", ""injuryStatus"": ""Out"", ""primaryDisplay"": null, ""backgroundColor"": ""#A6192E44"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408006485, ""multiplierDisplay"": ""1.4x""}, {""id"": 605, ""order"": 4, ""score"": 7.030814497888202, ""sport"": ""wnba"", ""value"": ""5.859012081573502"", ""avatar"": ""7bf8bd8fce0a53ec4fa227808be7f6d1"", ""gameId"": null, ""jersey"": 15, ""teamId"": 2, ""isExact"": false, ""lastName"": ""Gray"", ""playerId"": 605, ""realRank"": 2, ""firstName"": ""Allisha"", ""multiplier"": 1.2, ""displayName"": ""A. Gray"", ""injuryStatus"": ""Active"", ""primaryDisplay"": null, ""backgroundColor"": ""#C8102E44"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408006483, ""multiplierDisplay"": ""1.2x""}]",12450,2026-06-05 05:19:18.720731+00:00
572,2025-05-16,21470796,7,7,eJ9W5qk3,44.33,"[{""id"": 654, ""order"": 0, ""score"": 10.443002530991357, ""sport"": ""wnba"", ""value"": ""5.221501265495679"", ""avatar"": ""4df26e989e6e7d5a1c5542a6e973f667"", ""gameId"": null, ""jersey"": 10, ""teamId"": 5, ""isExact"": false, ""lastName"": ""Williams"", ""playerId"": 654, ""realRank"": 4, ""firstName"": ""Courtney"", ""multiplier"": 2, ""displayName"": ""C. Williams"", ""injuryStatus"": ""Active"", ""primaryDisplay"": null, ""backgroundColor"": ""#0C234044"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408007851, ""multiplierDisplay"": ""2x""}, {""id"": 605, ""order"": 1, ""score"": 10.546221746832304, ""sport"": ""wnba"", ""value"": ""5.859012081573502"", ""avatar"": ""7bf8bd8fce0a53ec4fa227808be7f6d1"", ""gameId"": null, ""jersey"": 15, ""teamId"": 2, ""isExact"": false, ""lastName"": ""Gray"", ""playerId"": 605, ""realRank"": 2, ""firstName"": ""Allisha"", ""multiplier"": 1.8, ""displayName"": ""A. Gray"", ""injuryStatus"": ""Active"", ""primaryDisplay"": null, ""backgroundColor"": ""#C8102E44"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408006483, ""multiplierDisplay"": ""1.8x""}, {""id"": 596, ""order"": 2, ""score"": 12.132164143246174, ""sport"": ""wnba"", ""value"": ""7.582602589528858"", ""avatar"": ""6f3f5615a8937dd82dec73de108a50e6"", ""gameId"": null, ""jersey"": 10, ""teamId"": 9, ""isExact"": false, ""lastName"": ""Plum"", ""playerId"": 596, ""realRank"": 1, ""firstName"": ""Kelsey"", ""multiplier"": 1.6, ""displayName"": ""K. Plum"", ""injuryStatus"": ""Out"", ""primaryDisplay"": null, ""backgroundColor"": ""#702F8A44"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408522078, ""multiplierDisplay"": ""1.6x""}, {""id"": 650, ""order"": 3, ""score"": 7.527414229361394, ""sport"": ""wnba"", ""value"": ""5.376724449543853"", ""avatar"": ""5fe804c3f20a4216fa4bfdd0a5234d76"", ""gameId"": null, ""jersey"": 24, ""teamId"": 5, ""isExact"": false, ""lastName"": ""Collier"", ""playerId"": 650, ""realRank"": 3, ""firstName"": ""Napheesa"", ""multiplier"": 1.4, ""displayName"": ""N. Collier"", ""injuryStatus"": ""Out"", ""primaryDisplay"": null, ""backgroundColor"": ""#0C234044"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408007846, ""multiplierDisplay"": ""1.4x""}, {""id"": 664, ""order"": 4, ""score"": 3.6790476801191927, ""sport"": ""wnba"", ""value"": ""3.065873066765994"", ""avatar"": ""415bb32249335ed2eaf24826a5a327ec"", ""gameId"": null, ""jersey"": 42, ""teamId"": 11, ""isExact"": false, ""lastName"": ""Griner"", ""playerId"": 664, ""realRank"": 10, ""firstName"": ""Brittney"", ""multiplier"": 1.2, ""displayName"": ""B. Griner"", ""injuryStatus"": ""Out"", ""primaryDisplay"": null, ""backgroundColor"": ""#A6192E44"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408006485, ""multiplierDisplay"": ""1.2x""}]",12450,2026-06-05 05:19:18.720731+00:00
572,2025-05-16,21555797,8,8,Y3KQ7w7J,44.26,"[{""id"": 650, ""order"": 0, ""score"": 10.753448899087706, ""sport"": ""wnba"", ""value"": ""5.376724449543853"", ""avatar"": ""5fe804c3f20a4216fa4bfdd0a5234d76"", ""gameId"": null, ""jersey"": 24, ""teamId"": 5, ""isExact"": false, ""lastName"": ""Collier"", ""playerId"": 650, ""realRank"": 3, ""firstName"": ""Napheesa"", ""multiplier"": 2, ""displayName"": ""N. Collier"", ""injuryStatus"": ""Out"", ""primaryDisplay"": null, ""backgroundColor"": ""#0C234044"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408007846, ""multiplierDisplay"": ""2x""}, {""id"": 596, ""order"": 1, ""score"": 13.648684661151945, ""sport"": ""wnba"", ""value"": ""7.582602589528858"", ""avatar"": ""6f3f5615a8937dd82dec73de108a50e6"", ""gameId"": null, ""jersey"": 10, ""teamId"": 9, ""isExact"": false, ""lastName"": ""Plum"", ""playerId"": 596, ""realRank"": 1, ""firstName"": ""Kelsey"", ""multiplier"": 1.8, ""displayName"": ""K. Plum"", ""injuryStatus"": ""Out"", ""primaryDisplay"": null, ""backgroundColor"": ""#702F8A44"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408522078, ""multiplierDisplay"": ""1.8x""}, {""id"": 654, ""order"": 2, ""score"": 8.354402024793087, ""sport"": ""wnba"", ""value"": ""5.221501265495679"", ""avatar"": ""4df26e989e6e7d5a1c5542a6e973f667"", ""gameId"": null, ""jersey"": 10, ""teamId"": 5, ""isExact"": false, ""lastName"": ""Williams"", ""playerId"": 654, ""realRank"": 4, ""firstName"": ""Courtney"", ""multiplier"": 1.6, ""displayName"": ""C. Williams"", ""injuryStatus"": ""Active"", ""primaryDisplay"": null, ""backgroundColor"": ""#0C234044"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408007851, ""multiplierDisplay"": ""1.6x""}, {""id"": 718, ""order"": 3, ""score"": 4.467948671718588, ""sport"": ""wnba"", ""value"": ""3.19139190837042"", ""avatar"": ""a4e14856d2373af4f3033d52fd11d214"", ""gameId"": null, ""jersey"": 5, ""teamId"": 9, ""isExact"": false, ""lastName"": ""Hamby"", ""playerId"": 718, ""realRank"": 8, ""firstName"": ""Dearica"", ""multiplier"": 1.4, ""displayName"": ""D. Hamby"", ""injuryStatus"": ""Active"", ""primaryDisplay"": null, ""backgroundColor"": ""#702F8A44"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408522076, ""multiplierDisplay"": ""1.4x""}, {""id"": 605, ""order"": 4, ""score"": 7.030814497888202, ""sport"": ""wnba"", ""value"": ""5.859012081573502"", ""avatar"": ""7bf8bd8fce0a53ec4fa227808be7f6d1"", ""gameId"": null, ""jersey"": 15, ""teamId"": 2, ""isExact"": false, ""lastName"": ""Gray"", ""playerId"": 605, ""realRank"": 2, ""firstName"": ""Allisha"", ""multiplier"": 1.2, ""displayName"": ""A. Gray"", ""injuryStatus"": ""Active"", ""primaryDisplay"": null, ""backgroundColor"": ""#C8102E44"", ""multiplierBonus"": 0, ""playerBoxScoreId"": 1408006483, ""multiplierDisplay"": ""1.2x""}]",12450,2026-06-05 05:19:18.720731+00:00
